date,temperature_2m,dew_point_2m,precipitation,rain,evapotranspiration,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_gusts_10m,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_moisture_0_to_1cm,soil_moisture_1_to_3cm,soil_moisture_3_to_9cm,soil_moisture_9_to_27cm,temperature_80m,cloud_cover,surface_pressure,showers
2026-05-15 04:00:00+07:00,24.3405,21.0405,0.3,0.20000002,0.01,0.6489992,5.450023,5.707259,213.6901,213.17853,213.17853,15.119999,22.7905,24.047998,25.297998,0.312,0.314,0.322,0.348,25.348,79.0,951.91614,0.1
2026-05-15 05:00:00+07:00,24.2905,21.9405,0.1,0.1,0.01,0.8049845,4.5749793,4.790914,116.56499,184.39862,184.39862,10.799999,23.5905,23.948,25.198,0.312,0.315,0.322,0.348,25.248,95.0,952.286,0.0
2026-05-15 06:00:00+07:00,24.1905,22.240501,0.0,0.0,0.01,0.9,3.1579642,3.307017,53.13002,180.0,180.0,10.440001,23.7905,23.897999,25.098,0.312,0.315,0.322,0.347,24.848,88.0,952.7417,0.0
2026-05-15 07:00:00+07:00,25.240501,24.1905,0.0,0.0,0.02,2.9522195,4.9249043,5.1573553,127.568665,175.91446,175.91446,10.440001,25.490501,24.147999,24.998,0.319,0.321,0.326,0.347,24.647999,39.0,953.49335,0.0
2026-05-15 08:00:00+07:00,26.640501,24.1905,0.0,0.0,0.050000004,2.9301877,4.0351763,4.225633,169.3804,180.0,180.0,13.32,28.0905,24.547998,24.948,0.319,0.321,0.326,0.346,24.547998,37.0,954.1154,0.0
2026-05-15 09:00:00+07:00,27.9405,24.140501,0.0,0.0,0.20000002,6.297428,8.36991,8.764963,210.96368,213.02386,213.02386,20.16,30.490501,25.547998,24.948,0.344,0.326,0.326,0.346,25.047998,99.0,954.43384,0.0
2026-05-15 10:00:00+07:00,28.4405,23.6905,0.0,0.0,0.39000002,9.178235,12.034125,12.602125,221.82008,224.40942,224.40942,26.28,30.390501,26.647999,24.998,0.331,0.331,0.327,0.345,25.647999,86.0,954.70917,0.0
2026-05-15 11:00:00+07:00,29.390501,23.7905,0.2,0.1,0.44,9.7565975,12.950696,13.561957,232.49579,234.372,234.372,27.359999,32.2405,27.448,25.147999,0.335,0.331,0.327,0.344,26.147999,100.0,954.39746,0.1
2026-05-15 12:00:00+07:00,29.640501,24.0905,0.4,0.2,0.46,9.044888,11.685047,12.23657,227.41954,228.65231,228.65231,28.44,32.7405,28.198,25.348,0.339,0.334,0.328,0.344,26.748,65.0,953.87146,0.2
2026-05-15 13:00:00+07:00,29.240501,23.640501,0.1,0.0,0.44,10.897063,13.819922,14.472209,210.80138,213.08485,213.08485,33.839996,32.2905,28.198,25.598,0.397,0.386,0.348,0.344,26.448,77.0,953.2354,0.1
2026-05-15 14:00:00+07:00,28.6905,24.0905,1.2,0.8000001,0.43,9.9,12.772406,13.37525,216.86998,217.18478,217.18478,32.039997,31.140501,28.647999,25.748,0.374,0.376,0.357,0.344,27.248,63.0,952.0997,0.4
2026-05-15 15:00:00+07:00,28.0905,24.390501,0.7,0.5,0.3,11.854062,16.026838,16.783289,221.92245,221.89389,221.89389,32.399998,30.8405,28.297998,25.948,0.42,0.416,0.375,0.345,26.147999,75.0,951.42896,0.2
2026-05-15 16:00:00+07:00,28.240501,24.5405,0.5,0.4,0.25,8.461915,11.371324,11.90804,218.08882,218.10762,218.10762,29.88,29.890501,27.848,26.047998,0.394,0.397,0.396,0.348,25.848,16.0,950.50775,0.1
2026-05-15 17:00:00+07:00,28.0905,23.990501,0.2,0.1,0.21000002,7.0038276,9.4234,9.8681755,205.90645,208.9509,208.9509,25.56,28.8405,27.598,26.147999,0.375,0.382,0.394,0.352,26.047998,20.0,950.3872,0.1
2026-05-15 18:00:00+07:00,27.490501,24.0905,0.1,0.1,0.14000002,5.0816135,9.905898,10.373447,202.93213,202.93213,202.93213,19.44,27.0405,27.248,26.198,0.392,0.391,0.39,0.356,25.848,81.0,950.66345,0.0
2026-05-15 19:00:00+07:00,26.990501,23.9405,0.0,0.0,0.06,3.6179552,11.233799,11.764024,185.7105,194.47034,194.47034,15.119999,25.5405,26.948,26.297998,0.371,0.379,0.389,0.36,27.047998,20.0,950.767,0.0
2026-05-15 20:00:00+07:00,26.740501,23.5905,0.0,0.0,0.03,2.907989,10.05394,10.528476,201.80147,209.24873,209.24873,14.4,25.140501,26.248,26.297998,0.375,0.373,0.384,0.362,26.647999,48.0,951.76544,0.0
2026-05-15 21:00:00+07:00,26.240501,23.240501,0.0,0.0,0.02,2.226477,9.270271,9.707819,194.03627,209.4758,209.4758,14.4,24.5405,25.698,26.198,0.385,0.383,0.383,0.364,26.147999,80.0,952.24713,0.0
2026-05-15 22:00:00+07:00,26.0405,22.9405,0.0,0.0,0.01,0.8049845,7.061423,7.3947153,153.43501,206.56499,206.56499,13.32,23.990501,25.297998,26.147999,0.379,0.378,0.383,0.366,26.248,95.0,952.6858,0.0
2026-05-15 23:00:00+07:00,25.740501,22.7905,0.0,0.0,0.01,0.40249225,5.9753547,6.2573857,116.56499,220.23628,220.23628,11.5199995,23.640501,24.998,25.998,0.391,0.388,0.384,0.368,26.147999,98.0,953.20197,0.0
2026-05-16 00:00:00+07:00,25.4405,22.740501,0.0,0.0,0.01,0.54,5.954715,6.2357717,180.0,224.9999,224.9999,11.159999,23.5905,24.748,25.897999,0.396,0.394,0.388,0.37,25.647999,98.0,953.1497,0.0
2026-05-16 01:00:00+07:00,24.640501,22.740501,1.8,0.19999993,0.01,2.1674871,4.7401943,4.9639273,355.23645,272.12103,272.12103,20.880001,23.890501,24.547998,25.797998,0.401,0.401,0.398,0.374,25.147999,98.0,952.8207,1.6
2026-05-16 02:00:00+07:00,23.1905,22.5405,5.0,1.0,0.01,3.9477081,9.617384,10.071315,204.22774,218.33337,218.33337,18.72,23.0405,24.397999,25.647999,0.396,0.397,0.399,0.378,24.848,100.0,953.2279,4.0
2026-05-16 03:00:00+07:00,22.990501,22.4405,2.2,2.0,-0.0,1.3104197,2.7739887,2.9049184,105.945465,145.30478,145.30478,19.44,22.8405,24.198,25.547998,0.397,0.397,0.399,0.381,24.748,96.0,952.43567,0.2
2026-05-16 04:00:00+07:00,22.640501,22.0405,0.1,0.1,-0.0,2.4482648,3.6884665,3.8625586,53.972538,64.65388,64.65388,9.0,22.390501,24.098,25.397999,0.389,0.392,0.399,0.385,24.647999,100.0,952.1844,0.0
2026-05-16 05:00:00+07:00,22.8405,22.2905,0.0,0.0,0.01,3.0547013,5.2103744,5.4563,44.999897,44.999897,44.999897,9.36,22.640501,24.047998,25.297998,0.381,0.388,0.395,0.387,24.248,100.0,952.693,0.0
2026-05-16 06:00:00+07:00,22.990501,22.4405,0.1,0.1,0.01,1.6299692,3.3518236,3.5100265,83.659904,83.99109,83.99109,8.64,22.9405,23.948,25.198,0.368,0.375,0.389,0.389,24.248,100.0,952.90875,0.0
2026-05-16 07:00:00+07:00,24.4405,23.640501,0.1,0.1,0.03,3.494968,5.8319774,6.107241,145.49142,158.83867,158.83867,7.92,24.5405,24.198,25.098,0.364,0.371,0.385,0.39,24.348,82.0,953.164,0.0
2026-05-16 08:00:00+07:00,25.8405,24.0905,0.2,0.1,0.13,1.484318,2.5119536,2.6305158,165.96373,167.90526,167.90526,11.5199995,27.140501,24.998,25.047998,0.358,0.365,0.379,0.39,24.448,40.0,953.69244,0.1
2026-05-16 09:00:00+07:00,27.390501,24.2905,0.1,0.0,0.27,5.48631,7.1995564,7.539368,221.00899,223.02507,223.02507,17.28,30.7905,25.897999,25.098,0.361,0.364,0.374,0.389,24.748,41.0,953.8659,0.1
2026-05-16 10:00:00+07:00,28.740501,23.990501,0.1,0.0,0.40000004,7.344794,9.586931,10.039425,233.97253,235.43741,235.43741,21.599998,32.2405,26.748,25.147999,0.36,0.363,0.371,0.388,25.147999,98.0,953.8133,0.1
2026-05-16 11:00:00+07:00,29.740501,23.8405,0.1,0.1,0.49000004,7.7900705,10.001759,10.473833,229.68597,232.12495,232.12495,23.039999,33.4405,27.547998,25.297998,0.359,0.361,0.369,0.386,25.647999,100.0,953.7938,0.0
2026-05-16 12:00:00+07:00,29.490501,23.5405,0.1,0.1,0.53,6.9153743,8.815874,9.231976,218.65984,222.58046,222.58046,22.68,31.7905,28.448,25.498,0.349,0.357,0.366,0.385,26.448,95.0,952.9934,0.0
2026-05-16 13:00:00+07:00,30.6905,23.6905,0.1,0.0,0.49000004,6.698806,8.386443,8.782275,210.69965,217.34943,217.34943,21.96,34.3405,29.198,25.748,0.357,0.358,0.365,0.383,27.448,92.0,952.3433,0.1
2026-05-16 14:00:00+07:00,31.0905,24.140501,0.2,0.1,0.44,6.9270773,8.555407,8.959214,204.56715,208.14151,208.14151,21.599998,34.5405,29.498,25.948,0.361,0.362,0.364,0.382,27.647999,95.0,951.1787,0.1
2026-05-16 15:00:00+07:00,30.9405,23.5905,0.1,0.1,0.37000003,9.793059,12.667141,13.265018,216.02747,216.55257,216.55257,25.56,33.5905,29.498,26.198,0.38,0.367,0.364,0.381,27.948,98.0,950.68,0.0
2026-05-16 16:00:00+07:00,30.240501,23.2905,0.2,0.1,0.34,10.152064,13.617997,14.260754,217.07317,218.19873,218.19873,27.359999,31.5905,29.248,26.397999,0.394,0.402,0.379,0.38,27.748,66.0,950.0886,0.1
2026-05-16 17:00:00+07:00,29.0905,23.990501,0.2,0.1,0.27,9.648067,13.382017,14.013636,216.6562,214.31514,214.31514,26.64,29.1905,28.948,26.547998,0.384,0.381,0.383,0.381,27.748,84.0,950.55743,0.1
2026-05-16 18:00:00+07:00,28.240501,24.390501,0.0,0.0,0.13,8.528657,15.837507,16.585024,224.14499,219.15543,219.15543,23.4,27.7905,28.348,26.647999,0.379,0.386,0.385,0.381,27.248,90.0,950.79193,0.0
2026-05-16 19:00:00+07:00,28.140501,24.3405,0.0,0.0,0.06,3.381893,11.240646,11.771195,244.7989,235.81383,235.81383,22.68,26.3405,27.598,26.698,0.399,0.397,0.385,0.381,26.647999,80.0,950.86945,0.0
2026-05-16 20:00:00+07:00,27.5405,23.640501,0.0,0.0,0.03,4.510787,12.5168085,13.107591,208.61037,211.23915,211.23915,14.759999,25.5905,26.848,26.647999,0.391,0.394,0.393,0.382,26.147999,73.0,951.4297,0.0
2026-05-16 21:00:00+07:00,26.6905,23.640501,0.0,0.0,0.02,3.96,10.770795,11.279166,180.0,192.22511,192.22511,14.759999,24.890501,26.297998,26.598,0.371,0.377,0.389,0.384,26.147999,66.0,952.1358,0.0
2026-05-16 22:00:00+07:00,26.240501,23.740501,0.0,0.0,0.01,1.08,6.491371,6.7977576,180.0,198.92474,198.92474,13.679999,24.640501,25.948,26.547998,0.367,0.371,0.383,0.385,25.948,46.0,952.5311,0.0
2026-05-16 23:00:00+07:00,25.4405,23.5905,0.0,0.0,0.01,1.2727921,3.1038938,3.2503948,98.13002,137.29063,137.29063,8.64,23.990501,25.647999,26.448,0.363,0.368,0.378,0.385,25.748,41.0,953.1497,0.0
2026-05-17 00:00:00+07:00,24.740501,23.490501,0.0,0.0,0.01,2.5959969,5.1149826,5.356405,123.690094,149.03632,149.03632,9.36,23.5905,25.448,26.297998,0.362,0.365,0.375,0.385,25.448,40.0,952.93286,0.0
2026-05-17 01:00:00+07:00,24.8405,23.7905,0.0,0.0,0.01,1.9386592,6.029199,6.313772,111.801476,188.3658,188.3658,9.72,23.7905,25.297998,26.248,0.359,0.364,0.373,0.385,25.448,21.0,952.3825,0.0
2026-05-17 02:00:00+07:00,24.390501,23.490501,0.0,0.0,0.01,1.9881649,4.5749793,4.790914,95.19434,184.39862,184.39862,10.440001,23.240501,25.098,26.098,0.357,0.361,0.37,0.384,25.248,21.0,951.7356,0.0
2026-05-17 03:00:00+07:00,24.0905,23.3405,0.0,0.0,0.01,1.835647,3.8756504,4.0585775,101.3099,185.19434,185.19434,10.08,23.0905,24.948,25.998,0.361,0.363,0.369,0.384,24.848,39.0,951.3046,0.0
2026-05-17 04:00:00+07:00,23.7905,23.240501,0.0,0.0,-0.0,2.226477,3.3883567,3.5482838,75.96373,158.74942,158.74942,10.08,23.0405,24.748,25.897999,0.357,0.361,0.368,0.383,24.848,52.0,951.44116,0.0
2026-05-17 05:00:00+07:00,23.3405,22.9405,0.1,0.1,-0.0,2.8856194,4.740194,4.963927,93.57626,141.009,141.009,9.72,22.740501,24.598,25.748,0.365,0.364,0.367,0.382,24.448,73.0,952.0243,0.0
2026-05-17 06:00:00+07:00,23.390501,22.990501,0.1,0.1,-0.0,3.4949677,3.9775558,4.1652927,78.11137,138.57643,138.57643,9.72,23.4405,24.397999,25.647999,0.36,0.363,0.367,0.381,24.348,51.0,952.317,0.0
2026-05-17 07:00:00+07:00,25.640501,23.5905,0.4,0.3,0.03,0.9,0.8772123,0.9186159,36.86999,180.0,180.0,13.679999,26.9405,24.598,25.498,0.362,0.367,0.373,0.381,24.547998,29.0,953.3737,0.1
2026-05-17 08:00:00+07:00,27.3405,23.2905,0.0,0.0,0.16,4.3573384,5.839889,6.115526,218.2902,212.73521,212.73521,14.759999,29.640501,25.498,25.448,0.359,0.361,0.37,0.381,24.647999,16.0,954.1414,0.0
2026-05-17 09:00:00+07:00,27.8405,23.7905,0.2,0.0,0.33,5.6262593,7.7194686,8.083819,277.3523,270.0,270.0,23.759998,31.0405,26.598,25.498,0.357,0.359,0.368,0.38,25.547998,88.0,954.70105,0.2
2026-05-17 10:00:00+07:00,29.3405,24.0905,0.2,0.1,0.46,1.5273507,2.2807522,2.3884015,315.0001,292.6199,292.6199,21.96,33.5405,27.598,25.598,0.354,0.358,0.365,0.379,25.848,94.0,954.2944,0.1
2026-05-17 11:00:00+07:00,30.2905,23.8405,0.1,0.0,0.54,4.4274144,5.7361903,6.006933,243.43501,246.57129,246.57129,19.44,34.190502,28.647999,25.748,0.348,0.354,0.363,0.378,26.848,32.0,953.98157,0.1
2026-05-17 12:00:00+07:00,31.1905,24.0905,0.2,0.1,0.56000006,5.5450516,7.011116,7.3420343,234.24602,238.29861,238.29861,22.319998,35.4905,29.598,25.998,0.339,0.348,0.36,0.376,27.848,16.0,953.18555,0.1
2026-05-17 13:00:00+07:00,31.640501,23.490501,0.1,0.0,0.55,2.968636,3.3883567,3.5482838,194.03627,201.25058,201.25058,21.599998,36.7905,30.647999,26.248,0.334,0.343,0.357,0.375,28.647999,21.0,952.59735,0.1
2026-05-17 14:00:00+07:00,31.9405,23.3405,0.0,0.0,0.51000005,2.995797,3.7299578,3.9060087,212.73521,221.18582,221.18582,19.08,36.190502,31.098,26.547998,0.328,0.338,0.354,0.374,29.147999,11.0,950.84705,0.0
2026-05-17 15:00:00+07:00,32.2405,23.240501,0.0,0.0,0.42000005,5.2416787,6.4509406,6.7554193,195.94547,202.38017,202.38017,18.72,35.0905,31.098,26.848,0.327,0.335,0.351,0.372,29.348,91.0,949.75934,0.0
2026-05-17 16:00:00+07:00,32.0405,23.0905,0.0,0.0,0.33,5.896202,7.6634426,8.025149,192.33908,195.94547,195.94547,18.0,33.3405,30.797998,27.098,0.329,0.335,0.349,0.371,29.348,96.0,949.0629,0.0
2026-05-17 17:00:00+07:00,31.5405,23.240501,0.0,0.0,0.27,5.414979,7.435118,7.7860494,201.4478,199.29015,199.29015,17.28,31.390501,30.448,27.297998,0.327,0.334,0.347,0.37,29.448,99.0,949.07446,0.0
2026-05-17 18:00:00+07:00,30.6905,24.3405,0.0,0.0,0.15,2.7238941,5.1240015,5.365849,262.40546,231.95291,231.95291,14.759999,30.2905,29.797998,27.448,0.344,0.339,0.346,0.369,27.948,98.0,949.40607,0.0
2026-05-17 19:00:00+07:00,30.140501,24.990501,0.0,0.0,0.06,0.40249225,3.7546325,3.9318476,116.56499,217.40543,217.40543,10.08,27.7905,29.198,27.547998,0.344,0.337,0.345,0.368,27.848,68.0,949.50336,0.0
2026-05-17 20:00:00+07:00,28.640501,24.740501,0.0,0.0,0.03,2.3469126,6.8803873,7.205135,175.60138,199.35909,199.35909,8.64,26.8405,28.147999,27.598,0.37,0.352,0.346,0.367,27.147999,89.0,950.19684,0.0
2026-05-17 21:00:00+07:00,27.390501,24.390501,0.0,0.0,0.01,2.7475805,6.7494063,7.067972,121.60746,152.10283,152.10283,9.0,25.990501,27.348,27.547998,0.355,0.358,0.35,0.367,27.348,98.0,950.83563,0.0
2026-05-17 22:00:00+07:00,26.7905,24.0405,0.0,0.0,0.01,3.536439,9.577294,10.029334,104.743614,118.442825,118.442825,11.5199995,25.5905,26.797998,27.448,0.348,0.352,0.352,0.366,27.448,93.0,951.7743,0.0
2026-05-17 23:00:00+07:00,26.2905,23.9405,0.0,0.0,0.01,2.5455842,6.724277,7.041657,98.13002,105.12406,105.12406,11.159999,25.0405,26.348,27.297998,0.352,0.352,0.352,0.366,27.047998,86.0,952.2558,0.0
2026-05-18 00:00:00+07:00,25.890501,23.5405,0.0,0.0,0.01,4.5536795,10.719233,11.22517,108.43504,111.10492,111.10492,12.599999,24.740501,25.998,27.147999,0.349,0.35,0.353,0.365,26.448,91.0,952.1865,0.0
2026-05-18 01:00:00+07:00,25.5905,24.6905,0.0,0.0,0.01,1.9881649,4.551371,4.766192,84.805664,117.552734,117.552734,12.24,25.140501,25.848,27.047998,0.354,0.359,0.367,0.369,27.047998,88.0,951.47174,0.0
2026-05-18 02:00:00+07:00,25.490501,24.4405,0.0,0.0,-0.0,2.3400002,4.4000745,4.6077538,67.3801,94.57384,94.57384,8.28,24.7905,25.547998,26.897999,0.35,0.355,0.365,0.369,26.647999,83.0,950.79193,0.0
2026-05-18 03:00:00+07:00,25.240501,24.240501,0.0,0.0,0.01,2.4149535,6.325668,6.6242332,116.56499,123.6901,123.6901,9.0,24.490501,25.297998,26.698,0.353,0.354,0.362,0.369,25.748,83.0,950.4643,0.0
2026-05-18 04:00:00+07:00,25.140501,24.0405,0.0,0.0,0.01,1.659518,5.5090046,5.7690244,130.60121,142.76509,142.76509,9.0,24.2905,25.098,26.547998,0.37,0.362,0.362,0.369,24.448,95.0,950.4468,0.0
2026-05-18 05:00:00+07:00,24.6905,23.890501,0.0,0.0,0.02,2.657668,5.2162795,5.462483,118.30067,137.72638,137.72638,9.72,24.0405,24.897999,26.397999,0.392,0.38,0.365,0.368,23.748,84.0,951.0312,0.0
2026-05-18 06:00:00+07:00,22.8405,22.490501,4.0,0.20000005,0.01,5.2694216,8.275604,8.666205,352.14676,338.8752,338.8752,19.8,23.0905,24.748,26.248,0.398,0.395,0.377,0.369,23.547998,100.0,953.0715,3.8
2026-05-18 07:00:00+07:00,26.7905,23.740501,1.9,1.0999999,0.04,3.2399998,9.123009,9.553606,180.0,202.6199,202.6199,15.4800005,27.7905,24.998,26.147999,0.412,0.409,0.39,0.368,23.748,41.0,952.7211,0.8
2026-05-18 08:00:00+07:00,25.990501,23.8405,1.0,0.8,0.09,4.143911,5.547978,5.809837,304.3804,288.43503,288.43503,16.919998,26.890501,25.397999,26.047998,0.399,0.402,0.399,0.371,23.647999,77.0,953.7187,0.2
2026-05-18 09:00:00+07:00,26.8405,24.0905,0.4,0.4,0.17,2.7943513,3.3380203,3.4955719,75.068535,86.98728,86.98728,14.04,29.0905,25.948,25.948,0.382,0.388,0.398,0.375,24.147999,69.0,953.771,0.0
2026-05-18 10:00:00+07:00,29.3405,24.2905,0.1,0.0,0.23,1.98,2.8125565,2.9453068,180.0,183.57626,183.57626,15.4800005,34.0405,26.448,25.948,0.384,0.386,0.393,0.378,24.448,72.0,953.9154,0.1
2026-05-18 11:00:00+07:00,30.4405,24.490501,0.2,0.0,0.36,5.720489,7.269757,7.612882,257.27563,250.25307,250.25307,20.16,35.0405,27.098,25.998,0.376,0.383,0.39,0.38,24.948,67.0,953.72266,0.2
2026-05-18 12:00:00+07:00,31.640501,23.9405,0.1,0.0,0.48,6.452441,8.1783285,8.564339,247.01126,247.28555,247.28555,21.24,35.690502,27.948,26.098,0.365,0.372,0.384,0.381,25.948,80.0,952.59735,0.1
2026-05-18 13:00:00+07:00,30.990501,23.240501,0.0,0.0,0.54,4.0249224,5.4188724,5.674638,243.43501,240.94548,240.94548,22.68,34.8405,29.598,26.397999,0.366,0.368,0.378,0.381,27.647999,92.0,952.5832,0.0
2026-05-18 14:00:00+07:00,30.890501,23.390501,0.0,0.0,0.39000002,10.564942,13.325544,13.954498,261.1797,260.9098,260.9098,27.0,34.4905,29.998,26.598,0.365,0.367,0.375,0.381,28.147999,88.0,951.0506,0.0
2026-05-18 15:00:00+07:00,29.9405,24.2905,0.9,0.39999998,0.41,4.752136,6.281722,6.5782137,232.69597,234.09018,234.09018,26.28,32.7405,30.498,26.848,0.374,0.368,0.372,0.381,28.647999,88.0,950.60657,0.5
2026-05-18 16:00:00+07:00,30.5905,24.0905,0.1,0.1,0.35000002,5.8409934,7.689505,8.052442,213.6901,214.77791,214.77791,18.72,32.3405,30.397999,27.047998,0.402,0.393,0.38,0.38,27.948,55.0,949.9577,0.0
2026-05-18 17:00:00+07:00,30.4405,23.8405,0.0,0.0,0.22,5.896202,7.885158,8.25733,211.26367,212.27562,212.27562,18.72,30.9405,29.797998,27.248,0.392,0.388,0.387,0.381,27.647999,9.0,949.64856,0.0
2026-05-18 18:00:00+07:00,29.3405,24.7905,0.2,0.1,0.11,3.244996,8.40111,8.797635,213.6901,208.70586,208.70586,16.56,28.890501,29.047998,27.348,0.374,0.381,0.388,0.383,27.448,41.0,950.03156,0.1
2026-05-18 19:00:00+07:00,27.6905,25.9405,0.0,0.0,0.04,2.5772078,7.227292,7.5684133,167.90526,185.5721,185.5721,10.799999,27.3405,28.448,27.348,0.38,0.386,0.393,0.383,27.248,68.0,950.31885,0.0
2026-05-18 20:00:00+07:00,27.390501,25.890501,0.0,0.0,0.01,1.4399999,5.3358746,5.587723,180.0,207.40749,207.40749,10.440001,26.390501,27.647999,27.348,0.371,0.376,0.387,0.385,26.948,67.0,951.025,0.0
2026-05-18 21:00:00+07:00,26.890501,25.8405,0.0,0.0,0.01,0.6489992,4.1591334,4.3554406,146.3099,207.64589,207.64589,8.64,25.8405,27.047998,27.297998,0.378,0.373,0.382,0.386,27.047998,48.0,951.8861,0.0
2026-05-18 22:00:00+07:00,26.2905,25.740501,0.0,0.0,-0.0,0.8049845,3.5307114,3.6973577,153.43501,206.56499,206.56499,7.5599995,25.390501,26.598,27.198,0.39,0.388,0.383,0.386,26.848,92.0,952.7292,0.0
2026-05-18 23:00:00+07:00,25.8405,25.4405,0.0,0.0,-0.0,2.3051248,5.1955857,5.440812,128.65984,168.31065,168.31065,9.36,25.0905,26.248,27.098,0.394,0.391,0.387,0.386,26.647999,84.0,953.0297,0.0
2026-05-19 00:00:00+07:00,25.0405,24.740501,0.0,0.0,0.01,7.8149853,10.420749,10.9126,38.453735,44.999897,44.999897,10.799999,24.890501,25.897999,26.998,0.399,0.397,0.392,0.388,26.248,88.0,953.08,0.0
2026-05-19 01:00:00+07:00,25.8405,24.740501,0.7,0.29999998,0.01,3.381893,5.207421,5.453206,64.79892,57.380775,57.380775,27.0,25.140501,25.797998,26.848,0.413,0.413,0.411,0.395,26.147999,97.0,951.98834,0.4
2026-05-19 02:00:00+07:00,24.7905,23.8405,0.0,0.0,0.01,4.3349743,6.357218,6.657273,85.23644,117.979385,117.979385,11.5199995,24.140501,25.647999,26.748,0.412,0.414,0.416,0.4,25.547998,93.0,951.5218,0.0
2026-05-19 03:00:00+07:00,24.1905,23.2905,0.1,0.1,-0.0,7.029225,10.280989,10.766242,92.935616,115.25313,115.25313,15.84,23.9405,25.498,26.647999,0.416,0.416,0.418,0.405,24.948,97.0,950.7542,0.0
2026-05-19 04:00:00+07:00,23.5905,22.7905,0.5,0.19999999,0.01,3.381893,3.4602664,3.6235874,25.201094,59.53454,59.53454,15.84,23.490501,25.348,26.498,0.406,0.408,0.417,0.41,24.647999,100.0,951.5006,0.3
2026-05-19 05:00:00+07:00,23.0905,22.490501,3.3,0.70000005,-0.0,3.7585104,6.3572173,6.657272,73.300674,50.59937,50.59937,20.880001,23.0905,25.198,26.397999,0.405,0.407,0.412,0.413,24.448,94.0,952.3586,2.6
2026-05-19 06:00:00+07:00,23.1905,22.640501,0.8,0.8,0.01,3.2846913,4.4000745,4.6077538,80.53775,85.42616,85.42616,10.08,23.1905,24.998,26.248,0.41,0.411,0.412,0.415,24.147999,81.0,952.4709,0.0
2026-05-19 07:00:00+07:00,24.890501,23.5405,0.2,0.2,0.03,0.9693296,1.1769038,1.2324526,21.801476,26.564985,26.564985,8.64,26.8405,25.147999,26.147999,0.405,0.404,0.405,0.412,24.448,91.0,953.24304,0.0
2026-05-19 08:00:00+07:00,26.140501,23.9405,0.2,0.2,0.13,0.9,1.6551208,1.7332411,126.86999,122.00535,122.00535,10.440001,28.990501,25.748,26.098,0.392,0.396,0.403,0.413,24.547998,83.0,953.17664,0.0
2026-05-19 09:00:00+07:00,28.0405,23.3405,0.1,0.1,0.24,3.8183763,4.987012,5.222394,224.9999,219.28938,219.28938,15.119999,31.8405,26.547998,26.047998,0.383,0.387,0.396,0.412,25.248,59.0,953.3146,0.0
2026-05-19 10:00:00+07:00,29.490501,23.8405,0.1,0.0,0.43,5.7431,7.347668,7.6944714,237.80429,236.68936,236.68936,20.16,33.690502,27.498,26.098,0.37,0.378,0.39,0.41,25.748,45.0,953.2776,0.1
2026-05-19 11:00:00+07:00,30.5905,24.0405,0.1,0.0,0.48,7.6409945,9.936922,10.405935,226.90913,227.86247,227.86247,23.039999,34.690502,28.248,26.248,0.363,0.369,0.383,0.407,26.348,49.0,953.2739,0.1
2026-05-19 12:00:00+07:00,31.140501,23.740501,0.1,0.0,0.46,9.387651,12.018769,12.586043,212.47118,213.6901,213.6901,25.919998,34.8405,28.748,26.348,0.362,0.366,0.377,0.403,26.848,49.0,952.2296,0.1
2026-05-19 13:00:00+07:00,29.9405,23.8405,0.1,0.1,0.39000002,7.970972,10.15295,10.63216,263.51703,251.87805,251.87805,26.64,32.7905,29.547998,26.547998,0.363,0.366,0.373,0.4,27.848,73.0,951.45917,0.0
2026-05-19 14:00:00+07:00,29.8405,24.5905,0.4,0.2,0.45,4.724786,5.7922587,6.065648,310.36444,305.13428,305.13428,22.68,33.2405,30.297998,26.748,0.357,0.362,0.371,0.396,28.348,33.0,950.3054,0.2
2026-05-19 15:00:00+07:00,31.0405,24.140501,0.1,0.0,0.37000003,3.2048087,4.3579,4.563589,231.84273,229.89915,229.89915,17.64,34.690502,30.598,26.998,0.35,0.357,0.368,0.394,28.748,48.0,949.65424,0.1
2026-05-19 16:00:00+07:00,30.8405,24.0405,0.1,0.1,0.36,5.5829024,7.1437616,7.480941,249.22766,245.32315,245.32315,17.28,32.7905,30.948,27.198,0.344,0.352,0.365,0.391,29.047998,45.0,948.67334,0.0
2026-05-19 17:00:00+07:00,30.140501,23.8405,0.1,0.0,0.26,5.6060677,7.320388,7.6659036,222.39738,224.02907,224.02907,17.64,30.7905,30.647999,27.397999,0.346,0.348,0.362,0.389,28.948,58.0,948.65063,0.1
2026-05-19 18:00:00+07:00,28.740501,24.490501,0.3,0.10000001,0.14000002,4.1046314,6.724277,7.041657,254.74483,254.87593,254.87593,18.0,28.640501,29.948,27.547998,0.349,0.35,0.36,0.386,28.248,91.0,949.0774,0.2
2026-05-19 19:00:00+07:00,28.390501,24.640501,0.1,0.1,0.06,2.4482646,7.73739,8.102588,197.10281,212.9694,212.9694,10.440001,27.0405,28.848,27.547998,0.362,0.362,0.364,0.385,27.547998,98.0,949.20734,0.0
